order_id,order_date,country,category,product,quantity,unit_price,revenue,payment_method,status
ORD-101279,2026-03-10,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101280,2026-03-11,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101281,2026-03-11,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101282,2026-03-11,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101283,2026-03-11,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101284,2026-03-11,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101285,2026-03-11,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101286,2026-03-11,France,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101287,2026-03-11,Poland,Apparel,Rain Jacket,1,120.00,120.00,card,refunded
ORD-101288,2026-03-11,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101289,2026-03-12,Canada,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101290,2026-03-12,Germany,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101291,2026-03-12,France,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101292,2026-03-12,United Kingdom,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101293,2026-03-12,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-101294,2026-03-12,United Kingdom,Apparel,Rain Jacket,3,120.00,360.00,apple_pay,completed
ORD-101295,2026-03-12,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101296,2026-03-12,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101297,2026-03-13,Canada,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101298,2026-03-13,Germany,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-101299,2026-03-13,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101300,2026-03-13,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-101301,2026-03-14,United States,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101302,2026-03-14,France,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101303,2026-03-14,Germany,Beauty,Face Serum,3,32.00,96.00,card,completed
ORD-101304,2026-03-14,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101305,2026-03-14,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101306,2026-03-14,Canada,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101307,2026-03-14,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101308,2026-03-14,Spain,Electronics,USB-C Hub,2,39.00,78.00,card,refunded
ORD-101309,2026-03-15,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,refunded
ORD-101310,2026-03-15,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101311,2026-03-15,United States,Apparel,Wool Sweater,2,70.00,140.00,paypal,completed
ORD-101312,2026-03-15,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101313,2026-03-16,Poland,Beauty,Hair Dryer,2,89.00,178.00,card,refunded
ORD-101314,2026-03-16,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101315,2026-03-16,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101316,2026-03-16,Poland,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101317,2026-03-16,Spain,Electronics,Smart Watch,1,199.00,199.00,card,refunded
ORD-101318,2026-03-16,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101319,2026-03-16,France,Home,Coffee Grinder,2,49.00,98.00,card,completed
ORD-101320,2026-03-17,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101321,2026-03-17,France,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101322,2026-03-17,Romania,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101323,2026-03-17,Germany,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101324,2026-03-17,United States,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101325,2026-03-17,France,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101326,2026-03-17,France,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101327,2026-03-18,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,card,refunded
ORD-101328,2026-03-18,Canada,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101329,2026-03-18,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101330,2026-03-18,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101331,2026-03-18,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101332,2026-03-18,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101333,2026-03-18,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101334,2026-03-18,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101335,2026-03-18,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101336,2026-03-19,United States,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-101337,2026-03-19,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101338,2026-03-19,Germany,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101339,2026-03-19,United States,Electronics,USB-C Hub,1,39.00,39.00,bnpl,completed
ORD-101340,2026-03-19,Spain,Home,Desk Lamp,1,35.00,35.00,bnpl,refunded
ORD-101341,2026-03-19,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101342,2026-03-19,United Kingdom,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-101343,2026-03-20,Romania,Apparel,Rain Jacket,1,120.00,120.00,card,refunded
ORD-101344,2026-03-20,Poland,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-101345,2026-03-20,France,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101346,2026-03-20,Canada,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-101347,2026-03-20,France,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101348,2026-03-20,Romania,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101349,2026-03-21,Poland,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101350,2026-03-21,Poland,Home,Coffee Grinder,2,49.00,98.00,card,completed
ORD-101351,2026-03-21,Spain,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101352,2026-03-21,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101353,2026-03-21,United States,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-101354,2026-03-21,United States,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-101355,2026-03-21,France,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101356,2026-03-22,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-101357,2026-03-22,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101358,2026-03-22,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101359,2026-03-22,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101360,2026-03-22,United Kingdom,Home,Coffee Grinder,2,49.00,98.00,paypal,completed
ORD-101361,2026-03-22,United States,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-101362,2026-03-23,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101363,2026-03-23,Spain,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101364,2026-03-23,Germany,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101365,2026-03-23,United Kingdom,Apparel,Running Shoes,3,95.00,285.00,paypal,completed
ORD-101366,2026-03-23,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101367,2026-03-23,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101368,2026-03-23,United States,Apparel,Wool Sweater,1,70.00,70.00,paypal,refunded
ORD-101369,2026-03-24,Poland,Home,Air Purifier,3,149.00,447.00,bnpl,completed
ORD-101370,2026-03-24,Canada,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101371,2026-03-24,Poland,Apparel,Running Shoes,1,95.00,95.00,bnpl,refunded
ORD-101372,2026-03-24,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101373,2026-03-24,Germany,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-101374,2026-03-24,Germany,Beauty,Hair Dryer,2,89.00,178.00,bnpl,completed
ORD-101375,2026-03-24,France,Apparel,Rain Jacket,2,120.00,240.00,paypal,completed
ORD-101376,2026-03-25,France,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-101377,2026-03-25,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101378,2026-03-25,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101379,2026-03-25,United Kingdom,Home,Desk Lamp,1,35.00,35.00,bnpl,completed
ORD-101380,2026-03-25,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101381,2026-03-25,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101382,2026-03-25,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101383,2026-03-25,Romania,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-101384,2026-03-25,United States,Beauty,Face Serum,3,32.00,96.00,card,completed
ORD-101385,2026-03-26,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101386,2026-03-26,United States,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-101387,2026-03-26,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101388,2026-03-26,Poland,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101389,2026-03-26,Romania,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101390,2026-03-27,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101391,2026-03-27,Germany,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101392,2026-03-27,United States,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-101393,2026-03-27,United Kingdom,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101394,2026-03-28,Spain,Electronics,USB-C Hub,1,39.00,39.00,bnpl,completed
ORD-101395,2026-03-28,United Kingdom,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101396,2026-03-28,United States,Apparel,Wool Sweater,3,70.00,210.00,paypal,completed
ORD-101397,2026-03-28,Germany,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101398,2026-03-28,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-101399,2026-03-29,Germany,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101400,2026-03-29,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101401,2026-03-29,Romania,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101402,2026-03-29,Poland,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101403,2026-03-29,Poland,Apparel,Running Shoes,3,95.00,285.00,apple_pay,completed
ORD-101404,2026-03-29,France,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-101405,2026-03-29,United States,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-101406,2026-03-29,Germany,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-101407,2026-03-30,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101408,2026-03-30,Romania,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101409,2026-03-30,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101410,2026-03-30,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101411,2026-03-30,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-101412,2026-03-31,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101413,2026-03-31,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101414,2026-03-31,Canada,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-101415,2026-03-31,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101416,2026-04-01,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101417,2026-04-01,Canada,Electronics,Wireless Earbuds,1,79.00,79.00,bnpl,completed
ORD-101418,2026-04-01,Spain,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101419,2026-04-01,Canada,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101420,2026-04-01,United States,Electronics,Wireless Earbuds,1,79.00,79.00,bnpl,completed
ORD-101421,2026-04-01,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-101422,2026-04-01,France,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101423,2026-04-01,United Kingdom,Apparel,Running Shoes,2,95.00,190.00,paypal,completed
ORD-101424,2026-04-02,France,Home,Desk Lamp,1,35.00,35.00,bnpl,completed
ORD-101425,2026-04-02,Germany,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101426,2026-04-02,United States,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-101427,2026-04-02,United States,Electronics,Smart Watch,2,199.00,398.00,card,completed
ORD-101428,2026-04-02,Poland,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-101429,2026-04-03,Germany,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101430,2026-04-03,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-101431,2026-04-03,Romania,Apparel,Wool Sweater,1,70.00,70.00,bnpl,completed
ORD-101432,2026-04-03,Spain,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-101433,2026-04-03,Canada,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101434,2026-04-03,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101435,2026-04-03,Spain,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101436,2026-04-03,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101437,2026-04-03,France,Beauty,Face Serum,2,32.00,64.00,apple_pay,completed
ORD-101438,2026-04-04,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101439,2026-04-04,Romania,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101440,2026-04-04,Germany,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-101441,2026-04-04,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101442,2026-04-05,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101443,2026-04-05,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101444,2026-04-05,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101445,2026-04-05,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101446,2026-04-05,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101447,2026-04-05,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101448,2026-04-06,Poland,Electronics,USB-C Hub,1,39.00,39.00,card,refunded
ORD-101449,2026-04-06,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101450,2026-04-06,Germany,Electronics,Wireless Earbuds,2,79.00,158.00,bnpl,completed
ORD-101451,2026-04-06,Canada,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101452,2026-04-07,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101453,2026-04-07,Spain,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-101454,2026-04-07,Germany,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101455,2026-04-07,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101456,2026-04-07,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101457,2026-04-07,United Kingdom,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-101458,2026-04-07,Spain,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101459,2026-04-07,Poland,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101460,2026-04-08,France,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101461,2026-04-08,United States,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-101462,2026-04-08,Poland,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-101463,2026-04-08,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101464,2026-04-08,United Kingdom,Apparel,Wool Sweater,3,70.00,210.00,apple_pay,completed
ORD-101465,2026-04-08,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101466,2026-04-08,Poland,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101467,2026-04-08,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101468,2026-04-09,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101469,2026-04-09,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101470,2026-04-09,Germany,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101471,2026-04-09,Romania,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101472,2026-04-09,France,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-101473,2026-04-09,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101474,2026-04-09,France,Home,Coffee Grinder,2,49.00,98.00,apple_pay,completed
ORD-101475,2026-04-09,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101476,2026-04-10,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101477,2026-04-10,Canada,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101478,2026-04-10,United States,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-101479,2026-04-10,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101480,2026-04-10,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101481,2026-04-10,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101482,2026-04-11,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101483,2026-04-11,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101484,2026-04-11,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-101485,2026-04-11,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101486,2026-04-11,France,Beauty,Face Serum,3,32.00,96.00,card,completed
ORD-101487,2026-04-12,Canada,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101488,2026-04-12,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101489,2026-04-12,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101490,2026-04-12,Canada,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101491,2026-04-12,France,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101492,2026-04-12,Germany,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-101493,2026-04-13,United Kingdom,Home,Coffee Grinder,2,49.00,98.00,paypal,completed
ORD-101494,2026-04-13,Germany,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-101495,2026-04-13,France,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101496,2026-04-13,United States,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-101497,2026-04-13,Poland,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-101498,2026-04-13,Germany,Electronics,Bluetooth Speaker,3,59.00,177.00,card,completed
ORD-101499,2026-04-13,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-101500,2026-04-13,Spain,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-101501,2026-04-14,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101502,2026-04-14,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101503,2026-04-14,United States,Electronics,USB-C Hub,1,39.00,39.00,bnpl,refunded
ORD-101504,2026-04-14,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101505,2026-04-14,Canada,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101506,2026-04-15,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101507,2026-04-15,United States,Apparel,Wool Sweater,3,70.00,210.00,card,completed
ORD-101508,2026-04-15,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101509,2026-04-15,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101510,2026-04-15,Poland,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101511,2026-04-15,France,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,refunded
ORD-101512,2026-04-15,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101513,2026-04-16,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101514,2026-04-16,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101515,2026-04-16,United Kingdom,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101516,2026-04-16,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101517,2026-04-16,United States,Electronics,USB-C Hub,1,39.00,39.00,apple_pay,refunded
ORD-101518,2026-04-16,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101519,2026-04-16,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101520,2026-04-17,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101521,2026-04-17,Spain,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101522,2026-04-17,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-101523,2026-04-17,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101524,2026-04-18,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101525,2026-04-18,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101526,2026-04-18,Germany,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-101527,2026-04-18,United States,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-101528,2026-04-19,United Kingdom,Electronics,Wireless Earbuds,3,79.00,237.00,card,completed
ORD-101529,2026-04-19,United States,Electronics,USB-C Hub,1,39.00,39.00,bnpl,completed
ORD-101530,2026-04-19,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101531,2026-04-19,Germany,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101532,2026-04-19,Germany,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101533,2026-04-19,Germany,Electronics,USB-C Hub,1,39.00,39.00,apple_pay,completed
ORD-101534,2026-04-19,United States,Home,Air Purifier,3,149.00,447.00,card,completed
ORD-101535,2026-04-19,Germany,Home,Air Purifier,1,149.00,149.00,bnpl,refunded
ORD-101536,2026-04-19,Poland,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-101537,2026-04-20,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101538,2026-04-20,Germany,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101539,2026-04-20,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101540,2026-04-20,Spain,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101541,2026-04-20,Germany,Beauty,Face Serum,1,32.00,32.00,card,refunded
ORD-101542,2026-04-21,Poland,Electronics,USB-C Hub,1,39.00,39.00,bnpl,completed
ORD-101543,2026-04-21,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101544,2026-04-21,United States,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-101545,2026-04-21,United States,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101546,2026-04-21,United Kingdom,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-101547,2026-04-21,Germany,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101548,2026-04-21,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101549,2026-04-21,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-101550,2026-04-22,Canada,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101551,2026-04-22,Spain,Beauty,Hair Dryer,1,89.00,89.00,card,refunded
ORD-101552,2026-04-22,Poland,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101553,2026-04-22,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101554,2026-04-22,United Kingdom,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101555,2026-04-22,United Kingdom,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-101556,2026-04-22,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101557,2026-04-23,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101558,2026-04-23,Spain,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-101559,2026-04-23,France,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101560,2026-04-23,France,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101561,2026-04-23,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101562,2026-04-23,Spain,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-101563,2026-04-23,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101564,2026-04-24,Canada,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101565,2026-04-24,United States,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-101566,2026-04-24,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-101567,2026-04-24,France,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101568,2026-04-24,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101569,2026-04-24,Germany,Apparel,Rain Jacket,2,120.00,240.00,paypal,completed
ORD-101570,2026-04-25,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101571,2026-04-25,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101572,2026-04-25,Spain,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101573,2026-04-25,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101574,2026-04-25,Spain,Apparel,Wool Sweater,3,70.00,210.00,apple_pay,completed
ORD-101575,2026-04-25,Spain,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-101576,2026-04-25,Germany,Home,Coffee Grinder,1,49.00,49.00,card,refunded
ORD-101577,2026-04-25,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
